Date,EREGL.IS,SISE.IS,TOASO.IS,FROTO.IS,THYAO.IS,GARAN.IS,AKBNK.IS,EKGYO.IS,BIMAS.IS,MGROS.IS
2020-01-10,0.6583885829361461,0.5244847361567647,0.546134187312553,0.5256443064928412,0.5101564412736724,0.5803311893886657,0.5418133819768506,0.5560988941803696,0.7661378581740451,0.5189106907706224
2020-01-13,0.6043928407032978,0.5278012282156016,0.5125269739656961,0.5477266005431136,0.5379477470350902,0.6312687473071333,0.501282049997239,0.5226687728998564,0.7732683380213987,0.5560621721661813
2020-01-14,0.6255702295540974,0.5173297749983807,0.521359662806038,0.5553535697961332,0.5368960409819921,0.6117552028647362,0.5077063693494288,0.5093995678913127,0.7690297062278418,0.5717453031868264
2020-01-15,0.5665391531527356,0.5333594740573417,0.5553138882624593,0.5408767613647575,0.5444935264272109,0.601230306718774,0.5115179599537916,0.6218937826106218,0.7623463859315507,0.5692577006605583
2020-01-16,0.5915933957166398,0.539446084684549,0.5249664296952581,0.5668747559797284,0.5369640802682639,0.5901228830293489,0.5400052933160333,0.6395949717848958,0.7484321420133117,0.5614493748897312
2020-01-17,0.6681476020544276,0.5631358803554568,0.564101445443955,0.5238931199633693,0.522389571086375,0.5366669880604861,0.5766469170427854,0.5829083100484144,0.7420426372961098,0.5315046379640633
2020-01-20,0.682129530681563,0.601908488072357,0.5438548428403925,0.5091104474555743,0.5106207578544387,0.5366307783543495,0.5431000122112458,0.5797032026994428,0.7337953545909195,0.5349751898999103
2020-01-21,0.6924857123088972,0.593095223247949,0.5524411175649403,0.5019481909430336,0.5268462620743714,0.5245281902125817,0.5508620781797325,0.6065721251045403,0.7174120265052784,0.5102402538733387
2020-01-22,0.7069854290867889,0.5802263937874045,0.56121821080583,0.5008181267420517,0.5282389177065312,0.5046661055126146,0.5608444658954209,0.604852935574404,0.7063165049371117,0.5012782719111178
2020-01-23,0.7433797021395518,0.5789888249267128,0.5418772595514268,0.5612900472522515,0.5435909867798859,0.5009970799916058,0.5256393363278878,0.5987436423804274,0.6665511820688326,0.5089373067074415
2020-01-24,0.7302588886105706,0.5816641377402626,0.5293199120254105,0.583564755054102,0.5202004068554429,0.5170483877778794,0.5171436379706268,0.6101538044528786,0.6742241398843133,0.5099839153619915
2020-01-27,0.7240187630236022,0.6015540037957516,0.5353519869691675,0.5546989988048228,0.53938466326312,0.5146987169034184,0.5269662951056252,0.6286901819080125,0.6645364293350863,0.5156192584997953
2020-01-28,0.6860174845087212,0.5915200347907026,0.5045565424720792,0.5761198089828158,0.526410777182689,0.5345607086861198,0.5255859007149973,0.6519932000418066,0.6888987522394703,0.5314073382019481
2020-01-29,0.7031015888749413,0.585627647679536,0.5258351469425665,0.5537947239492754,0.5259658407242308,0.5488336928787155,0.5442398875617541,0.6566109599389339,0.6715281378336416,0.5015548570015866
2020-01-30,0.7098623511454604,0.585821504809974,0.5103692215075474,0.5551128271520309,0.5414972662924241,0.5709013478623186,0.5180558566066189,0.6483814672641652,0.6518150727369106,0.5664734171664383
2020-01-31,0.6929245392315962,0.5510995523151002,0.5640799201170054,0.5790532928981345,0.5527926807994091,0.5587923810026966,0.5326810689948444,0.6498156057965058,0.6671233749006319,0.5569017406358738
2020-02-03,0.6494727267664523,0.5616855601420963,0.6091325553752628,0.5810000141147118,0.5323335929388278,0.5603592531027332,0.5163304562412515,0.6815412943569005,0.6601698448322104,0.5540923708659177
2020-02-04,0.6426901020971535,0.5157903308132445,0.599404275261486,0.6183379492416324,0.5219083493810229,0.5773977531365749,0.5159110199747076,0.6786697542802074,0.667047363197857,0.5080610167295255
2020-02-05,0.6281900890751247,0.5095820510445048,0.5902784770476827,0.6134462228736476,0.5364042025560755,0.5917019591692634,0.509708449320107,0.6715113547472119,0.6825753573955349,0.5314272551569426
2020-02-06,0.6085840789077519,0.557332517909836,0.5929565943491754,0.5985676727236647,0.5560896037785755,0.5584231211334507,0.5295091817364385,0.6819462694655871,0.6845835577895697,0.5554206229607979
2020-02-07,0.607326014303669,0.5687413014677757,0.6086885659755836,0.568036893494785,0.5954829834651149,0.5459381220719077,0.5575366491805612,0.6818232214891898,0.6555386178671837,0.5814550506506865
2020-02-10,0.6109059553864018,0.5943153849948003,0.5777946134609646,0.5533092729544508,0.6597303193416323,0.5511141128601903,0.5781934568467645,0.6690745452760254,0.6193102602256768,0.5629279243120711
2020-02-11,0.6595054312087535,0.5661326021652483,0.553787054159707,0.5404716303519792,0.6650044506344394,0.5735491800148677,0.587466916979049,0.646253916061684,0.6208259831336322,0.5221149058082534
2020-02-12,0.6382899680082395,0.5846449404506603,0.5451688131107296,0.510857064356836,0.6206452172629416,0.5456724040758001,0.6368479643509154,0.6765130574760058,0.6269529985230202,0.5046483124062626
2020-02-13,0.6175891776309299,0.5952478917698734,0.5252379553574053,0.5932979149045465,0.5861481477839634,0.5271441159934442,0.6391568561679511,0.6503303660288153,0.6447123760735275,0.5883541309447623
2020-02-14,0.6241233068220459,0.5860115458379267,0.5087202288342673,0.6094993973208079,0.6187682545660184,0.5190682852520613,0.6270405017534983,0.6416882420774579,0.6178932539215379,0.6079685382349777
2020-02-17,0.6288349132338164,0.5528393179971268,0.5109468098832595,0.6590604133891658,0.5618046997757853,0.5539305073901087,0.635433872804663,0.5777242407437505,0.6201219510535906,0.6440820592366697
2020-02-18,0.6394781003363108,0.585715959481636,0.5157968779979643,0.6518154167009794,0.5673445254337418,0.5481825754417624,0.6295707689162887,0.522058485969497,0.6059817192381207,0.6601504023399986
2020-02-19,0.6031773507965237,0.5460490238335897,0.5455318042535326,0.6990427245713818,0.5328235440340322,0.5223645985431485,0.6318050352800786,0.5082513112131725,0.5582325335113748,0.6850530779595188
2020-02-20,0.6222259627924189,0.5181777740287715,0.5098833626252232,0.7298722882108287,0.5551938803776018,0.5062464558303115,0.6789743115049959,0.5673560124414828,0.508802997600002,0.5563119163130251
2020-02-21,0.6130876789316041,0.5057759564193971,0.5276460395657688,0.7341429778027093,0.5414576811938362,0.5236436796621501,0.6822354499792235,0.5817962757429325,0.5185035019506169,0.5134594315446891
2020-02-24,0.5411880000773942,0.513725136291617,0.5009188433962721,0.753505612001044,0.5940944960219525,0.5061077919003282,0.6694523498940915,0.5649275774697656,0.5543005203417819,0.5138212080393938
2020-02-25,0.5619288750041795,0.512216495391465,0.5551856310283375,0.7335050525094234,0.6202274822422827,0.50247085501921,0.663249065131579,0.5688174920509171,0.5341032866145969,0.5504651179081101
2020-02-26,0.5805570593652728,0.5345970512031935,0.571980065549856,0.735143037111481,0.6410885242214661,0.5161262471412348,0.6278399795968431,0.5648128755896664,0.5350470244116122,0.5318315401374063
2020-02-27,0.5455871692484479,0.5218965965167861,0.5474486176645065,0.742791190406658,0.6717339396265273,0.5155108152385431,0.624110084356987,0.5312056760113069,0.53474110149095,0.506110967060412
2020-02-28,0.5301000291248266,0.5404487113257462,0.5932823559883397,0.7291380298820687,0.6522310644460647,0.548269077692119,0.6296003300432312,0.5490831408999358,0.5477256605763938,0.5193862488354682
2020-03-02,0.5198900062691943,0.5308543275658724,0.5703521008865823,0.7593905047617757,0.6394947829013321,0.5455129434505536,0.614106363619313,0.5430564722517249,0.5323445449400027,0.5089522670687592
2020-03-03,0.5072525744756413,0.5479065510202009,0.6104671402356364,0.7301650946141159,0.6625782069173863,0.5489015584842404,0.6076291409798812,0.5281556055394411,0.548809701911018,0.5015234482952617
2020-03-04,0.5183265743692876,0.5608968029255672,0.6000207260045654,0.6864065590795917,0.7149092041769616,0.5125788987271181,0.5737357849271586,0.5255356010320054,0.5982211113695288,0.5153186790341625
2020-03-05,0.5436406026427866,0.5661645759501125,0.5746422659014215,0.6800169108599993,0.6985482149673524,0.5350888970375128,0.5753332741234315,0.5174475062004016,0.6359516676307204,0.5416689787561171
2020-03-06,0.5534590902383063,0.5581995998841488,0.5368087021671699,0.6766879419607202,0.6886370298704806,0.540450039394237,0.5553652531289076,0.559540069896499,0.6658974384003823,0.5306611805923059
2020-03-09,0.5580363580548982,0.5637690648464578,0.5130325136303443,0.6777704533276906,0.672030473647966,0.55836577770422,0.5495065410120171,0.5496009271234147,0.683882791658596,0.5133843050767647
2020-03-10,0.5771410023579655,0.5698180225256243,0.5179197170695277,0.6490773932426587,0.6823888376445075,0.5364738579663396,0.5409598530401104,0.568535754513325,0.6886118034166454,0.5345735903968905
2020-03-11,0.5649529590341269,0.5705382720765976,0.5296982664542877,0.639961890000666,0.6899847403811022,0.5342149059323769,0.5450758011721778,0.5598422949882015,0.6942082660347522,0.5291653669733769
2020-03-12,0.5673607085668183,0.5610457140506796,0.5164562972744625,0.6084456923680923,0.6730010805609509,0.536999312289102,0.5434319211395888,0.559768566356578,0.7279221920434366,0.5459382958559105
2020-03-13,0.5790108513819373,0.5493079803639708,0.5042692256782729,0.5607205286249078,0.6761254378586455,0.5205770930909207,0.5552282986440534,0.5542953220664032,0.7452604201757609,0.5337268938368853
2020-03-16,0.5803410170155395,0.5483200166179446,0.5301266437440396,0.5626190422302341,0.6810362707540422,0.5270199140879485,0.5395240947578778,0.5306028505366894,0.745871868501307,0.5322021372485384
2020-03-17,0.5984135319123575,0.5423648314075378,0.5795109691829888,0.5003044768911751,0.6948290512035027,0.50363226296526,0.522316436950065,0.5004843953629946,0.7341585580782523,0.5029968542600441
2020-03-18,0.5992266870523696,0.5227787746352108,0.5868755640532797,0.5542542827843493,0.6539953646760189,0.5101681582189505,0.5279808224915362,0.5011453858196976,0.7562282392277715,0.5005473452404932
2020-03-19,0.5780606393756419,0.5168291709751872,0.5900461853484407,0.577396706763683,0.6275559011410959,0.5412984668723994,0.5425823755743145,0.516968156541778,0.7629330296287217,0.5377469811289796
2020-03-20,0.5864898141689766,0.517124861520546,0.5881148785754866,0.553997860228363,0.6375249680178289,0.5562247611037947,0.5596740368990258,0.5122524642069172,0.7507660216241047,0.5631530663450469
2020-03-23,0.5708559615373497,0.5291318178515544,0.5817180765051119,0.5324567602310395,0.6283187306352199,0.5800565746497883,0.5605430241419825,0.5089963857869858,0.7441446194982203,0.6062207887661124
2020-03-24,0.5808998773798386,0.543963961969847,0.5789349332760584,0.5231287796922126,0.6376331911343441,0.5732477361711593,0.5675891374232972,0.5028245161855494,0.7322840220740842,0.6141383563985452
2020-03-25,0.5673831266533337,0.5284047682215822,0.5758418120464811,0.5265056977909989,0.6229418177566383,0.5827600496245212,0.5862446874952252,0.5019571487272187,0.7378030630510078,0.6155554945038867
2020-03-26,0.5404182986426954,0.5318610960492429,0.566772234324939,0.5405726250897539,0.6162860773379826,0.5713165398621652,0.5905971418299597,0.5092288617095347,0.7464611510922495,0.6212974030495638
2020-03-27,0.5318951753950666,0.5250877225728433,0.5562723784198692,0.5308745081922511,0.6318298290350097,0.5635100186992594,0.5899281794345246,0.5029023490745054,0.7472498723318729,0.6212599377013233
2020-03-30,0.5369876144720961,0.5257604345743979,0.5633150914698125,0.548944505310467,0.641454644837919,0.5441020718685701,0.5796277548441856,0.5056609627413258,0.7369362728824048,0.6349415782921768
2020-03-31,0.5364870071940825,0.5070244663441843,0.5641944673772681,0.5440737127324053,0.643873403541238,0.5490756950235552,0.580751565532838,0.5055547620094296,0.7493993127725044,0.6086617525943318
2020-04-01,0.5430612405969981,0.5016767894365114,0.579007150243372,0.508045548436476,0.6412197364787559,0.570553661402473,0.5946017332506729,0.5033290472516466,0.73209661757779,0.6232758083251194
2020-04-02,0.5338358821786898,0.5032752285367206,0.5839683300877634,0.5082764610071081,0.6331583590989336,0.5883322758967791,0.5949797795792918,0.5070522973986669,0.712131361097767,0.6524204364580316
2020-04-03,0.5332300461460103,0.5020089858458497,0.5742795993939126,0.5078340771116027,0.6348914675581979,0.5891077476367718,0.6055101063687127,0.5037042748324054,0.7014584818853934,0.6629616048011441
2020-04-06,0.5414147622745337,0.5060111292869741,0.5380653971898935,0.5210222424218673,0.6400159131347216,0.6217637445058865,0.6215014930540644,0.5132909890646582,0.6845032982645262,0.6551041265720066
2020-04-07,0.5239372152007471,0.5056610373972604,0.5190180758770401,0.5530612179647496,0.6227693185035267,0.6346992466204673,0.6329733968464509,0.502752531287655,0.6973386264659349,0.6322144721064479
2020-04-08,0.5110649010896161,0.5020731865995277,0.5114708701358759,0.5546148814083797,0.6205575652789876,0.6255543487845776,0.6325294831903123,0.5191934764114697,0.6963731780620371,0.6451795966416629
2020-04-09,0.5024060766431875,0.5136832075227554,0.5098801053727755,0.5165701390140721,0.638458909094872,0.6056137489547498,0.6120653259281249,0.520804610177655,0.7168884076743152,0.642087021960222
2020-04-10,0.5104765666549395,0.5393420544031422,0.5072345968776977,0.5072735512747495,0.6376774070625718,0.5945567624794269,0.6104378235379538,0.5280602213902353,0.7417844014449182,0.6000433708800151
2020-04-13,0.5077480053898733,0.5462902761541816,0.521079294494054,0.5212946415370715,0.6055157816728218,0.5996123826700157,0.6158073272444967,0.557118269034803,0.7229429718330328,0.6434464432761755
2020-04-14,0.5182602937916391,0.5462927032706815,0.5220220734892789,0.5173399839973184,0.5861347021495625,0.6083048025606098,0.6228748357783421,0.5731778590871012,0.7102564705131876,0.655044789486705
2020-04-15,0.5161393132075455,0.5295299998388523,0.5346075773285685,0.5338309874627748,0.5861192287062937,0.5957789538036232,0.6165298446074777,0.5622996985657798,0.6967903212178476,0.6867066562102725
2020-04-16,0.5036299908081264,0.5422710304497139,0.5275808083453207,0.5219488413833907,0.5935414941082584,0.5928953178229083,0.6175508764461372,0.5712882844575855,0.6909546226198935,0.6879499786858668
2020-04-17,0.5071372473438457,0.5492198789411405,0.5208666902922525,0.5217811557779936,0.5799596051215121,0.603212697078561,0.6182118287822939,0.5850710906977226,0.6859027833832029,0.6868431580821461
2020-04-20,0.5025799412839351,0.5478368249473123,0.5282753463627373,0.5064032302193264,0.5825559959469729,0.6042105932952354,0.6169493614698982,0.5845569402143805,0.6798573862235168,0.6926773150537867
2020-04-21,0.5031724205610396,0.5767913333845458,0.5243480566200259,0.5002483177032848,0.5762093308254883,0.6144682801776667,0.6342553694903381,0.5752736852835207,0.6592361581099638,0.6914513337602851
2020-04-22,0.5087809574629203,0.5969540573509314,0.5164118405695335,0.5027734865551968,0.5890476690461848,0.613968858436204,0.6301139781319153,0.5788547153754734,0.655414286320919,0.6820361887951837
2020-04-24,0.51338643391581,0.5940458154758752,0.5198249645070057,0.5143865908504178,0.5856883062770596,0.6095645811249437,0.6211531819921375,0.5792638182385144,0.664572551681628,0.6846495097483856
2020-04-27,0.5148445794210098,0.5898911577646412,0.5049215863634656,0.5084271478705974,0.5835237031578511,0.620168761430535,0.6172945190932296,0.586948119636974,0.6686324991931049,0.6776047600159161
2020-04-28,0.525798979008472,0.5836508901998502,0.5127876107315886,0.5070624126291653,0.5870428342660191,0.6233065486293827,0.6153280774857575,0.5835617245404717,0.6581778941021265,0.6874841815257032
2020-04-29,0.5189489845094903,0.5512695106276378,0.5359397332898336,0.5072001222716258,0.5809598459615729,0.6281234348390575,0.6177464366101929,0.5846144036508262,0.6487195700942321,0.701664413831062
2020-04-30,0.5071672903691588,0.5064429739045341,0.557627100909175,0.5115484088517592,0.5721335398061279,0.6279978161067874,0.6210398742440916,0.5895276240592393,0.6663528510761421,0.6887807576528626
2020-05-04,0.5116837446996659,0.5042129134404097,0.5447024552203167,0.5059106918997033,0.5701945975768484,0.6189437375248736,0.6194912705227602,0.5900291521993103,0.6570882781554654,0.7068539906883826
2020-05-05,0.5064267287739062,0.5092938171781943,0.5294229355688909,0.5269292539449199,0.5745340763297136,0.6262679728398926,0.626346751188868,0.5885926708651065,0.6620221027026051,0.6945000906028768
